strategy,strategy_label,layout,number_of_tmas,n_patients,patients_per_tma_target,core_diameter_mm,usable_width_mm,usable_height_mm,min_edge_space_mm,positions_per_tma,patient_positions_per_tma,empty_positions_per_tma,control_positions_per_tma,total_positions_all_tmas,patient_positions_all_tmas,empty_positions_all_tmas,control_positions_all_tmas,mean_cores_per_patient,min_balanced_cores_per_patient,patients_with_extra_core,patient_tissue_area_mm2,all_tissue_area_mm2,total_chamber_area_mm2,patient_tissue_fraction_of_chamber_area_all_tmas,total_core_surface_fraction_of_chamber_area_all_tmas,total_core_surface_to_total_chamber_area,tissue_fraction_of_sample_area_all_tmas,orientation_penalty_percent,asymmetry_score,feasible
none,No orientation holes,hexagonal,2,80,40.0000,0.9800,22.4500,10.4500,1.0000,66,66,0,0,132,132,0,0,1.6500,1,52,99.5671,99.5671,469.2050,0.212204,0.212204,0.212204,0.212204,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,0.9800,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,93.5328,93.5328,469.2050,0.199343,0.199343,0.199343,0.199343,6.0606,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,0.9800,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,93.5328,93.5328,469.2050,0.199343,0.199343,0.199343,0.199343,6.0606,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,0.9800,22.4500,10.4500,1.0000,66,60,6,0,132,120,12,0,1.5000,1,40,90.5156,90.5156,469.2050,0.192913,0.192913,0.192913,0.192913,9.0909,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,0.9800,22.4500,10.4500,1.0000,66,62,0,4,132,124,0,8,1.5500,1,44,93.5328,99.5671,469.2050,0.199343,0.212204,0.212204,0.199343,6.0606,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,0.9800,22.4500,10.4500,1.0000,66,45,21,0,132,90,42,0,1.1250,1,10,67.8867,67.8867,469.2050,0.144684,0.144684,0.144684,0.144684,31.8182,10,1
none,No orientation holes,hexagonal,2,80,40.0000,0.9900,22.4500,10.4500,1.0000,66,66,0,0,132,132,0,0,1.6500,1,52,101.6095,101.6095,469.2050,0.216557,0.216557,0.216557,0.216557,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,0.9900,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,95.4513,95.4513,469.2050,0.203432,0.203432,0.203432,0.203432,6.0606,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,0.9900,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,95.4513,95.4513,469.2050,0.203432,0.203432,0.203432,0.203432,6.0606,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,0.9900,22.4500,10.4500,1.0000,66,60,6,0,132,120,12,0,1.5000,1,40,92.3722,92.3722,469.2050,0.196870,0.196870,0.196870,0.196870,9.0909,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,0.9900,22.4500,10.4500,1.0000,66,62,0,4,132,124,0,8,1.5500,1,44,95.4513,101.6095,469.2050,0.203432,0.216557,0.216557,0.203432,6.0606,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,0.9900,22.4500,10.4500,1.0000,66,45,21,0,132,90,42,0,1.1250,1,10,69.2792,69.2792,469.2050,0.147652,0.147652,0.147652,0.147652,31.8182,10,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0000,22.4500,10.4500,1.0000,66,66,0,0,132,132,0,0,1.6500,1,52,103.6726,103.6726,469.2050,0.220954,0.220954,0.220954,0.220954,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0000,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,97.3894,97.3894,469.2050,0.207563,0.207563,0.207563,0.207563,6.0606,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0000,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,97.3894,97.3894,469.2050,0.207563,0.207563,0.207563,0.207563,6.0606,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0000,22.4500,10.4500,1.0000,66,60,6,0,132,120,12,0,1.5000,1,40,94.2478,94.2478,469.2050,0.200867,0.200867,0.200867,0.200867,9.0909,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0000,22.4500,10.4500,1.0000,66,62,0,4,132,124,0,8,1.5500,1,44,97.3894,103.6726,469.2050,0.207563,0.220954,0.220954,0.207563,6.0606,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0000,22.4500,10.4500,1.0000,66,45,21,0,132,90,42,0,1.1250,1,10,70.6858,70.6858,469.2050,0.150650,0.150650,0.150650,0.150650,31.8182,10,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0100,22.4500,10.4500,1.0000,66,66,0,0,132,132,0,0,1.6500,1,52,105.7564,105.7564,469.2050,0.225395,0.225395,0.225395,0.225395,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0100,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,99.3469,99.3469,469.2050,0.211735,0.211735,0.211735,0.211735,6.0606,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0100,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,99.3469,99.3469,469.2050,0.211735,0.211735,0.211735,0.211735,6.0606,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0100,22.4500,10.4500,1.0000,66,60,6,0,132,120,12,0,1.5000,1,40,96.1422,96.1422,469.2050,0.204904,0.204904,0.204904,0.204904,9.0909,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0100,22.4500,10.4500,1.0000,66,62,0,4,132,124,0,8,1.5500,1,44,99.3469,105.7564,469.2050,0.211735,0.225395,0.225395,0.211735,6.0606,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0100,22.4500,10.4500,1.0000,66,45,21,0,132,90,42,0,1.1250,1,10,72.1066,72.1066,469.2050,0.153678,0.153678,0.153678,0.153678,31.8182,10,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0200,22.4500,10.4500,1.0000,66,66,0,0,132,132,0,0,1.6500,1,52,107.8609,107.8609,469.2050,0.229880,0.229880,0.229880,0.229880,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0200,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,101.3239,101.3239,469.2050,0.215948,0.215948,0.215948,0.215948,6.0606,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0200,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,101.3239,101.3239,469.2050,0.215948,0.215948,0.215948,0.215948,6.0606,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0200,22.4500,10.4500,1.0000,66,60,6,0,132,120,12,0,1.5000,1,40,98.0554,98.0554,469.2050,0.208982,0.208982,0.208982,0.208982,9.0909,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0200,22.4500,10.4500,1.0000,66,62,0,4,132,124,0,8,1.5500,1,44,101.3239,107.8609,469.2050,0.215948,0.229880,0.229880,0.215948,6.0606,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0200,22.4500,10.4500,1.0000,66,45,21,0,132,90,42,0,1.1250,1,10,73.5415,73.5415,469.2050,0.156736,0.156736,0.156736,0.156736,31.8182,10,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0300,22.4500,10.4500,1.0000,66,66,0,0,132,132,0,0,1.6500,1,52,109.9862,109.9862,469.2050,0.234410,0.234410,0.234410,0.234410,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0300,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,103.3204,103.3204,469.2050,0.220203,0.220203,0.220203,0.220203,6.0606,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0300,22.4500,10.4500,1.0000,66,62,4,0,132,124,8,0,1.5500,1,44,103.3204,103.3204,469.2050,0.220203,0.220203,0.220203,0.220203,6.0606,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0300,22.4500,10.4500,1.0000,66,60,6,0,132,120,12,0,1.5000,1,40,99.9875,99.9875,469.2050,0.213100,0.213100,0.213100,0.213100,9.0909,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0300,22.4500,10.4500,1.0000,66,62,0,4,132,124,0,8,1.5500,1,44,103.3204,109.9862,469.2050,0.220203,0.234410,0.234410,0.220203,6.0606,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0300,22.4500,10.4500,1.0000,66,45,21,0,132,90,42,0,1.1250,1,10,74.9906,74.9906,469.2050,0.159825,0.159825,0.159825,0.159825,31.8182,10,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0400,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,107.0353,107.0353,469.2050,0.228121,0.228121,0.228121,0.228121,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0400,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,100.2394,100.2394,469.2050,0.213637,0.213637,0.213637,0.213637,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0400,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,100.2394,100.2394,469.2050,0.213637,0.213637,0.213637,0.213637,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0400,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,96.8415,96.8415,469.2050,0.206395,0.206395,0.206395,0.206395,9.5238,14,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0400,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,100.2394,107.0353,469.2050,0.213637,0.228121,0.228121,0.213637,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0400,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,71.3569,71.3569,469.2050,0.152080,0.152080,0.152080,0.152080,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0500,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,109.1036,109.1036,469.2050,0.232529,0.232529,0.232529,0.232529,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0500,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,102.1764,102.1764,469.2050,0.217765,0.217765,0.217765,0.217765,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0500,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,102.1764,102.1764,469.2050,0.217765,0.217765,0.217765,0.217765,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0500,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,98.7128,98.7128,469.2050,0.210383,0.210383,0.210383,0.210383,9.5238,16,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0500,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,102.1764,109.1036,469.2050,0.217765,0.232529,0.232529,0.217765,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0500,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,72.7357,72.7357,469.2050,0.155019,0.155019,0.155019,0.155019,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0600,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,111.1916,111.1916,469.2050,0.236979,0.236979,0.236979,0.236979,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0600,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,104.1319,104.1319,469.2050,0.221933,0.221933,0.221933,0.221933,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0600,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,104.1319,104.1319,469.2050,0.221933,0.221933,0.221933,0.221933,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0600,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,100.6020,100.6020,469.2050,0.214409,0.214409,0.214409,0.214409,9.5238,14,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0600,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,104.1319,111.1916,469.2050,0.221933,0.236979,0.236979,0.221933,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0600,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,74.1278,74.1278,469.2050,0.157986,0.157986,0.157986,0.157986,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0700,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,113.2995,113.2995,469.2050,0.241471,0.241471,0.241471,0.241471,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0700,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,106.1059,106.1059,469.2050,0.226140,0.226140,0.226140,0.226140,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0700,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,106.1059,106.1059,469.2050,0.226140,0.226140,0.226140,0.226140,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0700,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,102.5091,102.5091,469.2050,0.218474,0.218474,0.218474,0.218474,9.5238,14,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0700,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,106.1059,113.2995,469.2050,0.226140,0.241471,0.241471,0.226140,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0700,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,75.5330,75.5330,469.2050,0.160981,0.160981,0.160981,0.160981,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0800,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,115.4271,115.4271,469.2050,0.246006,0.246006,0.246006,0.246006,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0800,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,108.0984,108.0984,469.2050,0.230386,0.230386,0.230386,0.230386,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0800,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,108.0984,108.0984,469.2050,0.230386,0.230386,0.230386,0.230386,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0800,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,104.4341,104.4341,469.2050,0.222577,0.222577,0.222577,0.222577,9.5238,14,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0800,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,108.0984,115.4271,469.2050,0.230386,0.246006,0.246006,0.230386,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0800,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,76.9514,76.9514,469.2050,0.164004,0.164004,0.164004,0.164004,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.0900,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,117.5746,117.5746,469.2050,0.250583,0.250583,0.250583,0.250583,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.0900,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,110.1095,110.1095,469.2050,0.234673,0.234673,0.234673,0.234673,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.0900,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,110.1095,110.1095,469.2050,0.234673,0.234673,0.234673,0.234673,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.0900,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,106.3770,106.3770,469.2050,0.226718,0.226718,0.226718,0.226718,9.5238,16,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.0900,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,110.1095,117.5746,469.2050,0.234673,0.250583,0.250583,0.234673,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.0900,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,78.3831,78.3831,469.2050,0.167055,0.167055,0.167055,0.167055,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.1000,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,119.7418,119.7418,469.2050,0.255201,0.255201,0.255201,0.255201,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.1000,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,112.1391,112.1391,469.2050,0.238998,0.238998,0.238998,0.238998,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.1000,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,112.1391,112.1391,469.2050,0.238998,0.238998,0.238998,0.238998,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.1000,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,108.3378,108.3378,469.2050,0.230897,0.230897,0.230897,0.230897,9.5238,16,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.1000,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,112.1391,119.7418,469.2050,0.238998,0.255201,0.255201,0.238998,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.1000,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,79.8279,79.8279,469.2050,0.170134,0.170134,0.170134,0.170134,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.1100,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,121.9288,121.9288,469.2050,0.259863,0.259863,0.259863,0.259863,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.1100,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,114.1873,114.1873,469.2050,0.243363,0.243363,0.243363,0.243363,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.1100,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,114.1873,114.1873,469.2050,0.243363,0.243363,0.243363,0.243363,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.1100,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,110.3166,110.3166,469.2050,0.235114,0.235114,0.235114,0.235114,9.5238,14,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.1100,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,114.1873,121.9288,469.2050,0.243363,0.259863,0.259863,0.243363,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.1100,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,81.2859,81.2859,469.2050,0.173242,0.173242,0.173242,0.173242,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.1200,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,124.1356,124.1356,469.2050,0.264566,0.264566,0.264566,0.264566,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.1200,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,116.2540,116.2540,469.2050,0.247768,0.247768,0.247768,0.247768,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.1200,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,116.2540,116.2540,469.2050,0.247768,0.247768,0.247768,0.247768,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.1200,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,112.3132,112.3132,469.2050,0.239369,0.239369,0.239369,0.239369,9.5238,16,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.1200,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,116.2540,124.1356,469.2050,0.247768,0.264566,0.264566,0.247768,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.1200,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,82.7571,82.7571,469.2050,0.176377,0.176377,0.176377,0.176377,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.1300,22.4500,10.4500,1.0000,63,63,0,0,126,126,0,0,1.5750,1,46,126.3622,126.3622,469.2050,0.269311,0.269311,0.269311,0.269311,0.0000,6,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.1300,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,118.3392,118.3392,469.2050,0.252212,0.252212,0.252212,0.252212,6.3492,12,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.1300,22.4500,10.4500,1.0000,63,59,4,0,126,118,8,0,1.4750,1,38,118.3392,118.3392,469.2050,0.252212,0.252212,0.252212,0.252212,6.3492,12,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.1300,22.4500,10.4500,1.0000,63,57,6,0,126,114,12,0,1.4250,1,34,114.3277,114.3277,469.2050,0.243663,0.243663,0.243663,0.243663,9.5238,16,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.1300,22.4500,10.4500,1.0000,63,59,0,4,126,118,0,8,1.4750,1,38,118.3392,126.3622,469.2050,0.252212,0.269311,0.269311,0.252212,6.3492,12,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.1300,22.4500,10.4500,1.0000,63,42,21,0,126,84,42,0,1.0500,1,4,84.2415,84.2415,469.2050,0.179541,0.179541,0.179541,0.179541,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.1400,22.4500,10.4500,1.0000,60,60,0,0,120,120,0,0,1.5000,1,40,122.4844,122.4844,469.2050,0.261047,0.261047,0.261047,0.261047,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.1400,22.4500,10.4500,1.0000,60,56,4,0,120,112,8,0,1.4000,1,32,114.3188,114.3188,469.2050,0.243644,0.243644,0.243644,0.243644,6.6667,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.1400,22.4500,10.4500,1.0000,60,56,4,0,120,112,8,0,1.4000,1,32,114.3188,114.3188,469.2050,0.243644,0.243644,0.243644,0.243644,6.6667,8,1
six_empty_staircase,6 empty staircase holes,hexagonal,2,80,40.0000,1.1400,22.4500,10.4500,1.0000,60,54,6,0,120,108,12,0,1.3500,1,28,110.2360,110.2360,469.2050,0.234942,0.234942,0.234942,0.234942,10.0000,12,1
four_control_asymmetric,4 asymmetric control cores,hexagonal,2,80,40.0000,1.1400,22.4500,10.4500,1.0000,60,56,0,4,120,112,0,8,1.4000,1,32,114.3188,122.4844,469.2050,0.243644,0.261047,0.261047,0.243644,6.6667,8,1
r_empty_row_cols,Old R/GeoMx empty row + columns,hexagonal,2,80,40.0000,1.1400,22.4500,10.4500,1.0000,60,40,20,0,120,80,40,0,1.0000,1,0,81.6563,81.6563,469.2050,0.174031,0.174031,0.174031,0.174031,33.3333,16,1
none,No orientation holes,hexagonal,2,80,40.0000,1.1500,22.4500,10.4500,1.0000,50,50,0,0,100,100,0,0,1.2500,1,20,103.8689,103.8689,469.2050,0.221372,0.221372,0.221372,0.221372,0.0000,0,1
four_empty_row,4 empty holes in one row,hexagonal,2,80,40.0000,1.1500,22.4500,10.4500,1.0000,50,46,4,0,100,92,8,0,1.1500,1,12,95.5594,95.5594,469.2050,0.203662,0.203662,0.203662,0.203662,8.0000,8,1
four_empty_diagonal,4 empty diagonal holes,hexagonal,2,80,40.0000,1.1500,22.4500,10.4500,1.0000,50,46,4,0,100,92,8,0,1.1500,1,12,95.5594,95.5594,469.2050,0.203662,0.203662,0.203662,0.203662,8.0000,6,1
